,Ano,Sexo,Qde Benefícios Concedidos,Grupo CID,Grupo/Principais Espécies,CID-Índice,CID-Descrição
26568,2010,F,6,Doenças do aparelho respiratório,Auxílio Doença,J03,Amigdalite Aguda
26569,2010,F,2,Doenças do aparelho respiratório,Auxílio Doença,J04,Laringite e Traqueite Agudas
26570,2010,F,3,Doenças do aparelho respiratório,Auxílio Doença,J06,Infecc Agudas Vias Aereas Super Loc Mult
26571,2010,F,4,Doenças do aparelho respiratório,Auxílio Doença,J12,Pneumonia Viral Ncop
26572,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença,J13,Pneumonia Dev Streptococcus Pneumoniae
26573,2010,F,3,Doenças do aparelho respiratório,Auxílio Doença,J14,Pneumonia Dev Haemophilus Infuenzae
26574,2010,F,48,Doenças do aparelho respiratório,Auxílio Doença,J15,Pneumonia Bacter Ncop
26575,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença,J16,Pneumonia Dev Out Microorg Infecc Espec N
26576,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença,J17,Pneumonia em Doenc Cop
26577,2010,F,38,Doenças do aparelho respiratório,Auxílio Doença,J18,Pneumonia p/Microorg Ne
26578,2010,F,6,Doenças do aparelho respiratório,Auxílio Doença,J20,Bronquite Aguda
26579,2010,F,3,Doenças do aparelho respiratório,Auxílio Doença,J21,Bronquiolite Aguda
26580,2010,F,3,Doenças do aparelho respiratório,Auxílio Doença,J22,Infecc Agudas Ne das Vias Aereas Infer
26581,2010,F,3,Doenças do aparelho respiratório,Auxílio Doença,J30,Rinite Alergica e Vasomotora
26582,2010,F,2,Doenças do aparelho respiratório,Auxílio Doença,J31,Rinite Nasofaringite e Faringite Cronicas
26583,2010,F,22,Doenças do aparelho respiratório,Auxílio Doença,J32,Sinusite Cronica
26584,2010,F,16,Doenças do aparelho respiratório,Auxílio Doença,J33,Polipo Nasal
26585,2010,F,91,Doenças do aparelho respiratório,Auxílio Doença,J34,Outr Transt do Nariz e dos Seios Paranasa
26586,2010,F,80,Doenças do aparelho respiratório,Auxílio Doença,J35,Doenc Cronicas das Amigdalas e das Adenoi
26587,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença,J36,Abscesso Periamigdaliano
26588,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença,J37,Laringite e Laringotraqueite Cronicas
26589,2010,F,31,Doenças do aparelho respiratório,Auxílio Doença,J38,Doenc das Cordas Vocais e da Laringe Ncop
26590,2010,F,3,Doenças do aparelho respiratório,Auxílio Doença,J39,Outr Doenc das Vias Aereas Super
26591,2010,F,7,Doenças do aparelho respiratório,Auxílio Doença,J40,Bronquite Ne Como Aguda ou Cronica
26592,2010,F,3,Doenças do aparelho respiratório,Auxílio Doença,J41,Bronquite Cronica Simples e a Mucopurulen
26593,2010,F,24,Doenças do aparelho respiratório,Auxílio Doença,J42,Bronquite Cronica Ne
26594,2010,F,31,Doenças do aparelho respiratório,Auxílio Doença,J43,Enfisema
26595,2010,F,145,Doenças do aparelho respiratório,Auxílio Doença,J44,Outr Doenc Pulmonares Obstrutivas Cronica
26596,2010,F,293,Doenças do aparelho respiratório,Auxílio Doença,J45,Asma
26597,2010,F,5,Doenças do aparelho respiratório,Auxílio Doença,J46,Estado de Mal Asmatico
26598,2010,F,36,Doenças do aparelho respiratório,Auxílio Doença,J47,Bronquectasia
26599,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença,J63,Pneumoconiose Dev Outr Poeiras Inorganica
26600,2010,F,2,Doenças do aparelho respiratório,Auxílio Doença,J67,Pneumonite Hipersensibilid Dev Poeiras Or
26601,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença,J69,Pneumonite Dev Solidos e Liquidos
26602,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença,J70,Afeccoes Respirat Dev Outr Agentes Extern
26603,2010,F,2,Doenças do aparelho respiratório,Auxílio Doença,J80,Sindr do Desconforto Respirat do Adulto
26604,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença,J81,Edema Pulmonar Ne de Outr Form
26605,2010,F,18,Doenças do aparelho respiratório,Auxílio Doença,J84,Outr Doenc Pulmonares Intersticiais
26606,2010,F,6,Doenças do aparelho respiratório,Auxílio Doença,J85,Abscesso do Pulmao e do Mediastino
26607,2010,F,8,Doenças do aparelho respiratório,Auxílio Doença,J86,Piotorax
26608,2010,F,21,Doenças do aparelho respiratório,Auxílio Doença,J90,Derrame Pleural Ncop
26609,2010,F,2,Doenças do aparelho respiratório,Auxílio Doença,J91,Derrame Pleural em Afeccoes Cop
26610,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença,J92,Placas Pleurais
26611,2010,F,11,Doenças do aparelho respiratório,Auxílio Doença,J93,Pneumotorax
26612,2010,F,6,Doenças do aparelho respiratório,Auxílio Doença,J94,Outr Afeccoes Pleurais
26613,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença,J95,Afeccoes Respirat Pos-Proced Ncop
26614,2010,F,15,Doenças do aparelho respiratório,Auxílio Doença,J96,Insuf Respirat Ncop
26615,2010,F,7,Doenças do aparelho respiratório,Auxílio Doença,J98,Outr Transt Respirat
27256,2010,F,2,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J32,Sinusite Cronica
27257,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J34,Outr Transt do Nariz e dos Seios Paranasa
27258,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J39,Outr Doenc das Vias Aereas Super
27259,2010,F,3,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J44,Outr Doenc Pulmonares Obstrutivas Cronica
27260,2010,F,40,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J45,Asma
27261,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J47,Bronquectasia
27262,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J60,Pneumoconiose dos Mineiros de Carvao
27263,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J84,Outr Doenc Pulmonares Intersticiais
27264,2010,F,1,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J90,Derrame Pleural Ncop
27265,2010,F,2,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J96,Insuf Respirat Ncop
27473,2010,F,5,Doenças do aparelho respiratório,Aposentadorias Acidentárias,J44,Outr Doenc Pulmonares Obstrutivas Cronica
27474,2010,F,2,Doenças do aparelho respiratório,Aposentadorias Acidentárias,J45,Asma
28151,2011,M,6,Doenças do aparelho respiratório,Auxílio Doença,J00,Nasofaringite Aguda
28152,2011,M,183,Doenças do aparelho respiratório,Auxílio Doença,J01,Sinusite Aguda
28153,2011,M,22,Doenças do aparelho respiratório,Auxílio Doença,J02,Faringite Aguda
28154,2011,M,65,Doenças do aparelho respiratório,Auxílio Doença,J03,Amigdalite Aguda
28155,2011,M,29,Doenças do aparelho respiratório,Auxílio Doença,J04,Laringite e Traqueite Agudas
28156,2011,M,3,Doenças do aparelho respiratório,Auxílio Doença,J05,Laringite Obstrutiva Aguda e Epiglotite
28157,2011,M,91,Doenças do aparelho respiratório,Auxílio Doença,J06,Infecc Agudas Vias Aereas Super Loc Mult
28158,2011,M,1,Doenças do aparelho respiratório,Auxílio Doença,J09,Influenza [Gripe] Devida a Vírus Identifi
28159,2011,M,12,Doenças do aparelho respiratório,Auxílio Doença,J10,Influenza Dev Virus Influenza Identificad
28160,2011,M,56,Doenças do aparelho respiratório,Auxílio Doença,J11,Influenza Dev Virus nao Identificado
28161,2011,M,45,Doenças do aparelho respiratório,Auxílio Doença,J12,Pneumonia Viral Ncop
28162,2011,M,30,Doenças do aparelho respiratório,Auxílio Doença,J13,Pneumonia Dev Streptococcus Pneumoniae
28163,2011,M,3,Doenças do aparelho respiratório,Auxílio Doença,J14,Pneumonia Dev Haemophilus Infuenzae
28164,2011,M,1631,Doenças do aparelho respiratório,Auxílio Doença,J15,Pneumonia Bacter Ncop
28165,2011,M,76,Doenças do aparelho respiratório,Auxílio Doença,J16,Pneumonia Dev Out Microorg Infecc Espec N
28166,2011,M,54,Doenças do aparelho respiratório,Auxílio Doença,J17,Pneumonia em Doenc Cop
28167,2011,M,1388,Doenças do aparelho respiratório,Auxílio Doença,J18,Pneumonia p/Microorg Ne
28168,2011,M,99,Doenças do aparelho respiratório,Auxílio Doença,J20,Bronquite Aguda
28169,2011,M,21,Doenças do aparelho respiratório,Auxílio Doença,J21,Bronquiolite Aguda
28170,2011,M,41,Doenças do aparelho respiratório,Auxílio Doença,J22,Infecc Agudas Ne das Vias Aereas Infer
28171,2011,M,81,Doenças do aparelho respiratório,Auxílio Doença,J30,Rinite Alergica e Vasomotora
28172,2011,M,41,Doenças do aparelho respiratório,Auxílio Doença,J31,Rinite Nasofaringite e Faringite Cronicas
28173,2011,M,242,Doenças do aparelho respiratório,Auxílio Doença,J32,Sinusite Cronica
28174,2011,M,113,Doenças do aparelho respiratório,Auxílio Doença,J33,Polipo Nasal
28175,2011,M,909,Doenças do aparelho respiratório,Auxílio Doença,J34,Outr Transt do Nariz e dos Seios Paranasa
28176,2011,M,201,Doenças do aparelho respiratório,Auxílio Doença,J35,Doenc Cronicas das Amigdalas e das Adenoi
28177,2011,M,17,Doenças do aparelho respiratório,Auxílio Doença,J36,Abscesso Periamigdaliano
28178,2011,M,46,Doenças do aparelho respiratório,Auxílio Doença,J37,Laringite e Laringotraqueite Cronicas
28179,2011,M,191,Doenças do aparelho respiratório,Auxílio Doença,J38,Doenc das Cordas Vocais e da Laringe Ncop
28180,2011,M,48,Doenças do aparelho respiratório,Auxílio Doença,J39,Outr Doenc das Vias Aereas Super
28181,2011,M,70,Doenças do aparelho respiratório,Auxílio Doença,J40,Bronquite Ne Como Aguda ou Cronica
28182,2011,M,51,Doenças do aparelho respiratório,Auxílio Doença,J41,Bronquite Cronica Simples e a Mucopurulen
28183,2011,M,114,Doenças do aparelho respiratório,Auxílio Doença,J42,Bronquite Cronica Ne
28184,2011,M,430,Doenças do aparelho respiratório,Auxílio Doença,J43,Enfisema
28185,2011,M,1548,Doenças do aparelho respiratório,Auxílio Doença,J44,Outr Doenc Pulmonares Obstrutivas Cronica
28186,2011,M,1019,Doenças do aparelho respiratório,Auxílio Doença,J45,Asma
28187,2011,M,17,Doenças do aparelho respiratório,Auxílio Doença,J46,Estado de Mal Asmatico
28188,2011,M,178,Doenças do aparelho respiratório,Auxílio Doença,J47,Bronquectasia
28189,2011,M,2,Doenças do aparelho respiratório,Auxílio Doença,J60,Pneumoconiose dos Mineiros de Carvao
28190,2011,M,28,Doenças do aparelho respiratório,Auxílio Doença,J62,Pneumoconiose Dev Poeira Que Cont Silica
28191,2011,M,12,Doenças do aparelho respiratório,Auxílio Doença,J63,Pneumoconiose Dev Outr Poeiras Inorganica
28192,2011,M,16,Doenças do aparelho respiratório,Auxílio Doença,J64,Pneumoconiose Ne
28193,2011,M,6,Doenças do aparelho respiratório,Auxílio Doença,J65,Pneumoconiose Assoc c/Tuberc
28194,2011,M,3,Doenças do aparelho respiratório,Auxílio Doença,J66,Doenc das Vias Aereas Dev Poeiras Org Esp
28195,2011,M,11,Doenças do aparelho respiratório,Auxílio Doença,J67,Pneumonite Hipersensibilid Dev Poeiras Or
28196,2011,M,5,Doenças do aparelho respiratório,Auxílio Doença,J68,Afecc Resp Dev Inal Prod Quim Gas Fumac V
28197,2011,M,14,Doenças do aparelho respiratório,Auxílio Doença,J69,Pneumonite Dev Solidos e Liquidos
28198,2011,M,15,Doenças do aparelho respiratório,Auxílio Doença,J70,Afeccoes Respirat Dev Outr Agentes Extern
28199,2011,M,6,Doenças do aparelho respiratório,Auxílio Doença,J80,Sindr do Desconforto Respirat do Adulto
28200,2011,M,29,Doenças do aparelho respiratório,Auxílio Doença,J81,Edema Pulmonar Ne de Outr Form
28201,2011,M,3,Doenças do aparelho respiratório,Auxílio Doença,J82,Eosinofilia Pulmonar Ncop
28202,2011,M,181,Doenças do aparelho respiratório,Auxílio Doença,J84,Outr Doenc Pulmonares Intersticiais
28203,2011,M,88,Doenças do aparelho respiratório,Auxílio Doença,J85,Abscesso do Pulmao e do Mediastino
28204,2011,M,102,Doenças do aparelho respiratório,Auxílio Doença,J86,Piotorax
28205,2011,M,352,Doenças do aparelho respiratório,Auxílio Doença,J90,Derrame Pleural Ncop
28206,2011,M,137,Doenças do aparelho respiratório,Auxílio Doença,J91,Derrame Pleural em Afeccoes Cop
28207,2011,M,3,Doenças do aparelho respiratório,Auxílio Doença,J92,Placas Pleurais
28208,2011,M,568,Doenças do aparelho respiratório,Auxílio Doença,J93,Pneumotorax
28209,2011,M,189,Doenças do aparelho respiratório,Auxílio Doença,J94,Outr Afeccoes Pleurais
28210,2011,M,32,Doenças do aparelho respiratório,Auxílio Doença,J95,Afeccoes Respirat Pos-Proced Ncop
28211,2011,M,128,Doenças do aparelho respiratório,Auxílio Doença,J96,Insuf Respirat Ncop
28212,2011,M,136,Doenças do aparelho respiratório,Auxílio Doença,J98,Outr Transt Respirat
28213,2011,M,8,Doenças do aparelho respiratório,Auxílio Doença,J99,Transt Respirat em Doenc Cop
29537,2011,M,7,Doenças do aparelho respiratório,Auxílio Doença,J01,Sinusite Aguda
29538,2011,M,3,Doenças do aparelho respiratório,Auxílio Doença,J03,Amigdalite Aguda
29539,2011,M,3,Doenças do aparelho respiratório,Auxílio Doença,J04,Laringite e Traqueite Agudas
29540,2011,M,1,Doenças do aparelho respiratório,Auxílio Doença,J05,Laringite Obstrutiva Aguda e Epiglotite
29541,2011,M,6,Doenças do aparelho respiratório,Auxílio Doença,J06,Infecc Agudas Vias Aereas Super Loc Mult
29542,2011,M,1,Doenças do aparelho respiratório,Auxílio Doença,J10,Influenza Dev Virus Influenza Identificad
29543,2011,M,1,Doenças do aparelho respiratório,Auxílio Doença,J11,Influenza Dev Virus nao Identificado
29544,2011,M,2,Doenças do aparelho respiratório,Auxílio Doença,J12,Pneumonia Viral Ncop
29545,2011,M,1,Doenças do aparelho respiratório,Auxílio Doença,J13,Pneumonia Dev Streptococcus Pneumoniae
29546,2011,M,106,Doenças do aparelho respiratório,Auxílio Doença,J15,Pneumonia Bacter Ncop
29547,2011,M,9,Doenças do aparelho respiratório,Auxílio Doença,J16,Pneumonia Dev Out Microorg Infecc Espec N
29548,2011,M,1,Doenças do aparelho respiratório,Auxílio Doença,J17,Pneumonia em Doenc Cop
29549,2011,M,75,Doenças do aparelho respiratório,Auxílio Doença,J18,Pneumonia p/Microorg Ne
29550,2011,M,2,Doenças do aparelho respiratório,Auxílio Doença,J20,Bronquite Aguda
29551,2011,M,1,Doenças do aparelho respiratório,Auxílio Doença,J21,Bronquiolite Aguda
29552,2011,M,5,Doenças do aparelho respiratório,Auxílio Doença,J22,Infecc Agudas Ne das Vias Aereas Infer
29553,2011,M,2,Doenças do aparelho respiratório,Auxílio Doença,J30,Rinite Alergica e Vasomotora
29554,2011,M,8,Doenças do aparelho respiratório,Auxílio Doença,J31,Rinite Nasofaringite e Faringite Cronicas
29555,2011,M,24,Doenças do aparelho respiratório,Auxílio Doença,J32,Sinusite Cronica
29556,2011,M,30,Doenças do aparelho respiratório,Auxílio Doença,J33,Polipo Nasal
29557,2011,M,127,Doenças do aparelho respiratório,Auxílio Doença,J34,Outr Transt do Nariz e dos Seios Paranasa
29558,2011,M,33,Doenças do aparelho respiratório,Auxílio Doença,J35,Doenc Cronicas das Amigdalas e das Adenoi
29559,2011,M,1,Doenças do aparelho respiratório,Auxílio Doença,J36,Abscesso Periamigdaliano
29560,2011,M,2,Doenças do aparelho respiratório,Auxílio Doença,J37,Laringite e Laringotraqueite Cronicas
29561,2011,M,12,Doenças do aparelho respiratório,Auxílio Doença,J38,Doenc das Cordas Vocais e da Laringe Ncop
29562,2011,M,4,Doenças do aparelho respiratório,Auxílio Doença,J39,Outr Doenc das Vias Aereas Super
29563,2011,M,9,Doenças do aparelho respiratório,Auxílio Doença,J40,Bronquite Ne Como Aguda ou Cronica
29564,2011,M,8,Doenças do aparelho respiratório,Auxílio Doença,J41,Bronquite Cronica Simples e a Mucopurulen
29565,2011,M,27,Doenças do aparelho respiratório,Auxílio Doença,J42,Bronquite Cronica Ne
29566,2011,M,86,Doenças do aparelho respiratório,Auxílio Doença,J43,Enfisema
29567,2011,M,258,Doenças do aparelho respiratório,Auxílio Doença,J44,Outr Doenc Pulmonares Obstrutivas Cronica
29568,2011,M,145,Doenças do aparelho respiratório,Auxílio Doença,J45,Asma
29569,2011,M,3,Doenças do aparelho respiratório,Auxílio Doença,J46,Estado de Mal Asmatico
29570,2011,M,34,Doenças do aparelho respiratório,Auxílio Doença,J47,Bronquectasia
29571,2011,M,8,Doenças do aparelho respiratório,Auxílio Doença,J62,Pneumoconiose Dev Poeira Que Cont Silica
29572,2011,M,1,Doenças do aparelho respiratório,Auxílio Doença,J63,Pneumoconiose Dev Outr Poeiras Inorganica
29573,2011,M,3,Doenças do aparelho respiratório,Auxílio Doença,J64,Pneumoconiose Ne
29574,2011,M,2,Doenças do aparelho respiratório,Auxílio Doença,J65,Pneumoconiose Assoc c/Tuberc
29575,2011,M,4,Doenças do aparelho respiratório,Auxílio Doença,J67,Pneumonite Hipersensibilid Dev Poeiras Or
29576,2011,M,1,Doenças do aparelho respiratório,Auxílio Doença,J69,Pneumonite Dev Solidos e Liquidos
29577,2011,M,2,Doenças do aparelho respiratório,Auxílio Doença,J70,Afeccoes Respirat Dev Outr Agentes Extern
29578,2011,M,1,Doenças do aparelho respiratório,Auxílio Doença,J81,Edema Pulmonar Ne de Outr Form
29579,2011,M,37,Doenças do aparelho respiratório,Auxílio Doença,J84,Outr Doenc Pulmonares Intersticiais
29580,2011,M,18,Doenças do aparelho respiratório,Auxílio Doença,J85,Abscesso do Pulmao e do Mediastino
29581,2011,M,17,Doenças do aparelho respiratório,Auxílio Doença,J86,Piotorax
29582,2011,M,34,Doenças do aparelho respiratório,Auxílio Doença,J90,Derrame Pleural Ncop
29583,2011,M,16,Doenças do aparelho respiratório,Auxílio Doença,J91,Derrame Pleural em Afeccoes Cop
29584,2011,M,40,Doenças do aparelho respiratório,Auxílio Doença,J93,Pneumotorax
29585,2011,M,23,Doenças do aparelho respiratório,Auxílio Doença,J94,Outr Afeccoes Pleurais
29586,2011,M,5,Doenças do aparelho respiratório,Auxílio Doença,J95,Afeccoes Respirat Pos-Proced Ncop
29587,2011,M,21,Doenças do aparelho respiratório,Auxílio Doença,J96,Insuf Respirat Ncop
29588,2011,M,12,Doenças do aparelho respiratório,Auxílio Doença,J98,Outr Transt Respirat
29589,2011,M,1,Doenças do aparelho respiratório,Auxílio Doença,J99,Transt Respirat em Doenc Cop
30829,2011,F,17,Doenças do aparelho respiratório,Auxílio Doença,J00,Nasofaringite Aguda
30830,2011,F,207,Doenças do aparelho respiratório,Auxílio Doença,J01,Sinusite Aguda
30831,2011,F,27,Doenças do aparelho respiratório,Auxílio Doença,J02,Faringite Aguda
30832,2011,F,68,Doenças do aparelho respiratório,Auxílio Doença,J03,Amigdalite Aguda
30833,2011,F,110,Doenças do aparelho respiratório,Auxílio Doença,J04,Laringite e Traqueite Agudas
30834,2011,F,121,Doenças do aparelho respiratório,Auxílio Doença,J06,Infecc Agudas Vias Aereas Super Loc Mult
